;mode: matches	thresholds:	cor=-1.000000	ncor=-1.000000	w=0	ncor1=-1.000000	ncor2=-1.000000
#id1	id2	name1	name2	cor	Ncor	Ncor1	Ncor2	w1	w2	w	W	Wr	wr1	wr2	strand	offset	uncounted
Unkown_motifs_m24	Unkown_motifs_m22	Unkown_motifs_m24	Unkown_motifs_m22	0.965773	0.689838	0.965773	0.689838	15	21	15	21	0.714286	1.000000	0.714286	D	-3	69
Unkown_motifs_m24	Unkown_motifs_m23	Unkown_motifs_m24	Unkown_motifs_m23	0.991974	0.606207	0.727448	0.779409	15	14	11	18	0.611111	0.733333	0.785714	D	-3	55
Unkown_motifs_m24	Unkown_motifs_m24	Unkown_motifs_m24	Unkown_motifs_m24	1.000000	1.000000	1.000000	1.000000	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
Unkown_motifs_m24	Unkown_motifs_m25	Unkown_motifs_m24	Unkown_motifs_m25	0.999311	0.936854	0.999311	0.936854	15	16	15	16	0.937500	1.000000	0.937500	D	0	59
Unkown_motifs_m24	Unkown_motifs_m26	Unkown_motifs_m24	Unkown_motifs_m26	0.997955	0.763142	0.864894	0.864894	15	15	13	17	0.764706	0.866667	0.866667	D	-2	57
Unkown_motifs_m24	Unkown_motifs_m27	Unkown_motifs_m24	Unkown_motifs_m27	0.993263	0.759554	0.860828	0.860828	15	15	13	17	0.764706	0.866667	0.866667	D	-2	57
Unkown_motifs_m24	Unkown_motifs_m28	Unkown_motifs_m24	Unkown_motifs_m28	0.993354	0.818056	0.927130	0.869184	15	16	14	17	0.823529	0.933333	0.875000	D	-2	59
Unkown_motifs_m24	Unkown_motifs_m29	Unkown_motifs_m24	Unkown_motifs_m29	0.322651	0.215100	0.301141	0.225855	15	20	14	21	0.666667	0.933333	0.700000	D	-6	67
Unkown_motifs_m24	Unkown_motifs_m30	Unkown_motifs_m24	Unkown_motifs_m30	0.554740	0.211329	0.295861	0.316994	15	14	8	21	0.380952	0.533333	0.571429	D	-6	55
Unkown_motifs_m24	Unkown_motifs_m31	Unkown_motifs_m24	Unkown_motifs_m31	0.354527	0.241723	0.354527	0.241723	15	22	15	22	0.681818	1.000000	0.681818	D	-7	71
Unkown_motifs_m24	Unkown_motifs_m32	Unkown_motifs_m24	Unkown_motifs_m32	0.998778	0.713413	0.998778	0.713413	15	21	15	21	0.714286	1.000000	0.714286	R	-3	69
Unkown_motifs_m24	Unkown_motifs_m33	Unkown_motifs_m24	Unkown_motifs_m33	0.998471	0.873662	0.931906	0.931906	15	15	14	16	0.875000	0.933333	0.933333	D	-1	57
Unkown_motifs_m25	Unkown_motifs_m1	Unkown_motifs_m25	Unkown_motifs_m1	0.307985	0.192491	0.192491	0.307985	16	10	10	16	0.625000	0.625000	1.000000	D	5	49
Unkown_motifs_m25	Unkown_motifs_m2	Unkown_motifs_m25	Unkown_motifs_m2	0.934813	0.084983	0.116852	0.233703	16	8	2	22	0.090909	0.125000	0.250000	R	-6	45
Unkown_motifs_m25	Unkown_motifs_m3	Unkown_motifs_m25	Unkown_motifs_m3	0.968211	0.088019	0.121026	0.242053	16	8	2	22	0.090909	0.125000	0.250000	R	-6	45
Unkown_motifs_m25	Unkown_motifs_m4	Unkown_motifs_m25	Unkown_motifs_m4	0.238898	0.199081	0.223966	0.210792	16	17	15	18	0.833333	0.937500	0.882353	D	1	63
Unkown_motifs_m25	Unkown_motifs_m5	Unkown_motifs_m25	Unkown_motifs_m5	0.330159	0.247619	0.247619	0.330159	16	12	12	16	0.750000	0.750000	1.000000	D	2	53
Unkown_motifs_m25	Unkown_motifs_m6	Unkown_motifs_m25	Unkown_motifs_m6	0.387103	0.116131	0.145164	0.232262	16	10	6	20	0.300000	0.375000	0.600000	R	-4	49
Unkown_motifs_m25	Unkown_motifs_m7	Unkown_motifs_m25	Unkown_motifs_m7	0.346203	0.091106	0.108189	0.216377	16	8	5	19	0.263158	0.312500	0.625000	R	-3	45
Unkown_motifs_m25	Unkown_motifs_m8	Unkown_motifs_m25	Unkown_motifs_m8	0.755891	0.113384	0.141730	0.323953	16	7	3	20	0.150000	0.187500	0.428571	R	-4	43
Unkown_motifs_m25	Unkown_motifs_m9	Unkown_motifs_m25	Unkown_motifs_m9	0.339887	0.089444	0.106215	0.212429	16	8	5	19	0.263158	0.312500	0.625000	R	-3	45
Unkown_motifs_m25	Unkown_motifs_m10	Unkown_motifs_m25	Unkown_motifs_m10	0.379539	0.113862	0.142327	0.227723	16	10	6	20	0.300000	0.375000	0.600000	D	-4	49
Unkown_motifs_m25	Unkown_motifs_m11	Unkown_motifs_m25	Unkown_motifs_m11	0.294738	0.202632	0.202632	0.294738	16	11	11	16	0.687500	0.687500	1.000000	D	2	51
Unkown_motifs_m25	Unkown_motifs_m12	Unkown_motifs_m25	Unkown_motifs_m12	0.293140	0.183213	0.183213	0.293140	16	10	10	16	0.625000	0.625000	1.000000	D	6	49
Unkown_motifs_m25	Unkown_motifs_m13	Unkown_motifs_m25	Unkown_motifs_m13	0.277473	0.228507	0.242789	0.258975	16	15	14	17	0.823529	0.875000	0.933333	D	2	59
Unkown_motifs_m25	Unkown_motifs_m14	Unkown_motifs_m25	Unkown_motifs_m14	0.268234	0.167646	0.167646	0.268234	16	10	10	16	0.625000	0.625000	1.000000	D	5	49
Unkown_motifs_m25	Unkown_motifs_m15	Unkown_motifs_m25	Unkown_motifs_m15	0.258540	0.161588	0.161588	0.258540	16	10	10	16	0.625000	0.625000	1.000000	D	6	49
Unkown_motifs_m25	Unkown_motifs_m16	Unkown_motifs_m25	Unkown_motifs_m16	0.312155	0.214607	0.214607	0.312155	16	11	11	16	0.687500	0.687500	1.000000	R	0	51
Unkown_motifs_m25	Unkown_motifs_m17	Unkown_motifs_m25	Unkown_motifs_m17	0.196485	0.076411	0.085962	0.152821	16	9	7	18	0.388889	0.437500	0.777778	D	-2	47
Unkown_motifs_m25	Unkown_motifs_m18	Unkown_motifs_m25	Unkown_motifs_m18	0.912258	0.082933	0.114032	0.228064	16	8	2	22	0.090909	0.125000	0.250000	R	-6	45
Unkown_motifs_m25	Unkown_motifs_m19	Unkown_motifs_m25	Unkown_motifs_m19	0.315231	0.236423	0.236423	0.315231	16	12	12	16	0.750000	0.750000	1.000000	D	2	53
Unkown_motifs_m25	Unkown_motifs_m20	Unkown_motifs_m25	Unkown_motifs_m20	0.369460	0.105560	0.138548	0.201524	16	11	6	21	0.285714	0.375000	0.545455	D	-5	51
Unkown_motifs_m25	Unkown_motifs_m21	Unkown_motifs_m25	Unkown_motifs_m21	0.998407	0.760691	0.998407	0.760691	16	21	16	21	0.761905	1.000000	0.761905	D	-3	71
Unkown_motifs_m25	Unkown_motifs_m22	Unkown_motifs_m25	Unkown_motifs_m22	0.955148	0.727732	0.955148	0.727732	16	21	16	21	0.761905	1.000000	0.761905	D	-3	71
Unkown_motifs_m25	Unkown_motifs_m23	Unkown_motifs_m25	Unkown_motifs_m23	0.989735	0.573004	0.680443	0.777649	16	14	11	19	0.578947	0.687500	0.785714	D	-3	57
Unkown_motifs_m25	Unkown_motifs_m24	Unkown_motifs_m25	Unkown_motifs_m24	0.999311	0.936854	0.936854	0.999311	16	15	15	16	0.937500	0.937500	1.000000	D	0	59
Unkown_motifs_m25	Unkown_motifs_m25	Unkown_motifs_m25	Unkown_motifs_m25	1.000000	1.000000	1.000000	1.000000	16	16	16	16	1.000000	1.000000	1.000000	D	0	61
Unkown_motifs_m25	Unkown_motifs_m26	Unkown_motifs_m25	Unkown_motifs_m26	0.996453	0.719660	0.809618	0.863592	16	15	13	18	0.722222	0.812500	0.866667	D	-2	59
Unkown_motifs_m25	Unkown_motifs_m27	Unkown_motifs_m25	Unkown_motifs_m27	0.991500	0.716083	0.805594	0.859300	16	15	13	18	0.722222	0.812500	0.866667	D	-2	59
Unkown_motifs_m25	Unkown_motifs_m28	Unkown_motifs_m25	Unkown_motifs_m28	0.991840	0.771431	0.867860	0.867860	16	16	14	18	0.777778	0.875000	0.875000	D	-2	61
Unkown_motifs_m25	Unkown_motifs_m29	Unkown_motifs_m25	Unkown_motifs_m29	0.316050	0.201123	0.276544	0.221235	16	20	14	22	0.636364	0.875000	0.700000	D	-6	69
Unkown_motifs_m25	Unkown_motifs_m30	Unkown_motifs_m25	Unkown_motifs_m30	0.550579	0.200211	0.275290	0.314617	16	14	8	22	0.363636	0.500000	0.571429	D	-6	57
Unkown_motifs_m25	Unkown_motifs_m31	Unkown_motifs_m25	Unkown_motifs_m31	0.347793	0.226822	0.326056	0.237132	16	22	15	23	0.652174	0.937500	0.681818	D	-7	73
Unkown_motifs_m25	Unkown_motifs_m32	Unkown_motifs_m25	Unkown_motifs_m32	0.996517	0.759251	0.996517	0.759251	16	21	16	21	0.761905	1.000000	0.761905	R	-3	71
Unkown_motifs_m25	Unkown_motifs_m33	Unkown_motifs_m25	Unkown_motifs_m33	0.996907	0.820983	0.872294	0.930447	16	15	14	17	0.823529	0.875000	0.933333	D	-1	59
Unkown_motifs_m26	Unkown_motifs_m1	Unkown_motifs_m26	Unkown_motifs_m1	0.430416	0.202549	0.229555	0.344333	15	10	8	17	0.470588	0.533333	0.800000	D	7	47
Unkown_motifs_m26	Unkown_motifs_m2	Unkown_motifs_m26	Unkown_motifs_m2	0.499488	0.105155	0.133197	0.249744	15	8	4	19	0.210526	0.266667	0.500000	D	-4	43
Unkown_motifs_m26	Unkown_motifs_m3	Unkown_motifs_m26	Unkown_motifs_m3	0.531589	0.111913	0.141757	0.265794	15	8	4	19	0.210526	0.266667	0.500000	D	-4	43
Unkown_motifs_m26	Unkown_motifs_m4	Unkown_motifs_m26	Unkown_motifs_m4	0.307195	0.238929	0.286715	0.252984	15	17	14	18	0.777778	0.933333	0.823529	D	-3	61
Unkown_motifs_m26	Unkown_motifs_m5	Unkown_motifs_m26	Unkown_motifs_m5	0.400493	0.235584	0.266995	0.333744	15	12	10	17	0.588235	0.666667	0.833333	D	5	51
Unkown_motifs_m26	Unkown_motifs_m6	Unkown_motifs_m26	Unkown_motifs_m6	0.386452	0.181860	0.206108	0.309162	15	10	8	17	0.470588	0.533333	0.800000	R	-2	47
Unkown_motifs_m26	Unkown_motifs_m7	Unkown_motifs_m26	Unkown_motifs_m7	0.259695	0.113616	0.121191	0.227233	15	8	7	16	0.437500	0.466667	0.875000	R	-1	43
Unkown_motifs_m26	Unkown_motifs_m8	Unkown_motifs_m26	Unkown_motifs_m8	0.357912	0.167026	0.167026	0.357912	15	7	7	15	0.466667	0.466667	1.000000	R	1	41
Unkown_motifs_m26	Unkown_motifs_m9	Unkown_motifs_m26	Unkown_motifs_m9	0.251729	0.110131	0.117473	0.220262	15	8	7	16	0.437500	0.466667	0.875000	R	-1	43
Unkown_motifs_m26	Unkown_motifs_m10	Unkown_motifs_m26	Unkown_motifs_m10	0.298559	0.140498	0.159231	0.238847	15	10	8	17	0.470588	0.533333	0.800000	D	-2	47
Unkown_motifs_m26	Unkown_motifs_m11	Unkown_motifs_m26	Unkown_motifs_m11	0.312483	0.229154	0.229154	0.312483	15	11	11	15	0.733333	0.733333	1.000000	D	4	49
Unkown_motifs_m26	Unkown_motifs_m12	Unkown_motifs_m26	Unkown_motifs_m12	0.375478	0.176696	0.200255	0.300383	15	10	8	17	0.470588	0.533333	0.800000	D	7	47
Unkown_motifs_m26	Unkown_motifs_m13	Unkown_motifs_m26	Unkown_motifs_m13	0.276260	0.211257	0.239425	0.239425	15	15	13	17	0.764706	0.866667	0.866667	D	-2	57
Unkown_motifs_m26	Unkown_motifs_m14	Unkown_motifs_m26	Unkown_motifs_m14	0.390763	0.183888	0.208407	0.312610	15	10	8	17	0.470588	0.533333	0.800000	D	7	47
Unkown_motifs_m26	Unkown_motifs_m15	Unkown_motifs_m26	Unkown_motifs_m15	0.381176	0.179377	0.203294	0.304941	15	10	8	17	0.470588	0.533333	0.800000	D	7	47
Unkown_motifs_m26	Unkown_motifs_m16	Unkown_motifs_m26	Unkown_motifs_m16	0.328230	0.240702	0.240702	0.328230	15	11	11	15	0.733333	0.733333	1.000000	R	2	49
Unkown_motifs_m26	Unkown_motifs_m17	Unkown_motifs_m26	Unkown_motifs_m17	0.186159	0.111696	0.111696	0.186159	15	9	9	15	0.600000	0.600000	1.000000	D	0	45
Unkown_motifs_m26	Unkown_motifs_m18	Unkown_motifs_m26	Unkown_motifs_m18	0.532475	0.112100	0.141993	0.266237	15	8	4	19	0.210526	0.266667	0.500000	R	-4	43
Unkown_motifs_m26	Unkown_motifs_m19	Unkown_motifs_m26	Unkown_motifs_m19	0.401677	0.236281	0.267785	0.334731	15	12	10	17	0.588235	0.666667	0.833333	D	5	51
Unkown_motifs_m26	Unkown_motifs_m20	Unkown_motifs_m26	Unkown_motifs_m20	0.289542	0.128685	0.154422	0.210576	15	11	8	18	0.444444	0.533333	0.727273	D	-3	49
Unkown_motifs_m26	Unkown_motifs_m21	Unkown_motifs_m26	Unkown_motifs_m21	0.993383	0.709560	0.993383	0.709560	15	21	15	21	0.714286	1.000000	0.714286	D	-1	69
Unkown_motifs_m26	Unkown_motifs_m22	Unkown_motifs_m26	Unkown_motifs_m22	0.980469	0.700335	0.980469	0.700335	15	21	15	21	0.714286	1.000000	0.714286	D	-1	69
Unkown_motifs_m26	Unkown_motifs_m23	Unkown_motifs_m26	Unkown_motifs_m23	0.996192	0.809406	0.863366	0.925035	15	14	13	16	0.812500	0.866667	0.928571	D	-1	55
Unkown_motifs_m26	Unkown_motifs_m24	Unkown_motifs_m26	Unkown_motifs_m24	0.997955	0.763142	0.864894	0.864894	15	15	13	17	0.764706	0.866667	0.866667	D	2	57
Unkown_motifs_m26	Unkown_motifs_m25	Unkown_motifs_m26	Unkown_motifs_m25	0.996453	0.719660	0.863592	0.809618	15	16	13	18	0.722222	0.866667	0.812500	D	2	59
Unkown_motifs_m26	Unkown_motifs_m26	Unkown_motifs_m26	Unkown_motifs_m26	1.000000	1.000000	1.000000	1.000000	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
Unkown_motifs_m26	Unkown_motifs_m27	Unkown_motifs_m26	Unkown_motifs_m27	0.996551	0.996551	0.996551	0.996551	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
Unkown_motifs_m26	Unkown_motifs_m28	Unkown_motifs_m26	Unkown_motifs_m28	0.996656	0.934365	0.996656	0.934365	15	16	15	16	0.937500	1.000000	0.937500	D	0	59
Unkown_motifs_m26	Unkown_motifs_m29	Unkown_motifs_m26	Unkown_motifs_m29	0.411335	0.243062	0.356490	0.267368	15	20	13	22	0.590909	0.866667	0.650000	D	-7	67
Unkown_motifs_m26	Unkown_motifs_m30	Unkown_motifs_m26	Unkown_motifs_m30	0.353144	0.185865	0.235430	0.252246	15	14	10	19	0.526316	0.666667	0.714286	D	-4	55
Unkown_motifs_m26	Unkown_motifs_m31	Unkown_motifs_m26	Unkown_motifs_m31	0.427607	0.260282	0.399099	0.272113	15	22	14	23	0.608696	0.933333	0.636364	D	-8	71
Unkown_motifs_m26	Unkown_motifs_m32	Unkown_motifs_m26	Unkown_motifs_m32	0.999465	0.713904	0.999465	0.713904	15	21	15	21	0.714286	1.000000	0.714286	R	-1	69
Unkown_motifs_m26	Unkown_motifs_m33	Unkown_motifs_m26	Unkown_motifs_m33	0.999527	0.874586	0.932892	0.932892	15	15	14	16	0.875000	0.933333	0.933333	D	1	57
Unkown_motifs_m27	Unkown_motifs_m1	Unkown_motifs_m27	Unkown_motifs_m1	0.419539	0.197430	0.223754	0.335631	15	10	8	17	0.470588	0.533333	0.800000	D	7	47
Unkown_motifs_m27	Unkown_motifs_m2	Unkown_motifs_m27	Unkown_motifs_m2	0.508974	0.107152	0.135726	0.254487	15	8	4	19	0.210526	0.266667	0.500000	D	-4	43
Unkown_motifs_m27	Unkown_motifs_m3	Unkown_motifs_m27	Unkown_motifs_m3	0.540957	0.113886	0.144255	0.270478	15	8	4	19	0.210526	0.266667	0.500000	D	-4	43
Unkown_motifs_m27	Unkown_motifs_m4	Unkown_motifs_m27	Unkown_motifs_m4	0.317383	0.246854	0.296225	0.261375	15	17	14	18	0.777778	0.933333	0.823529	D	-3	61
Unkown_motifs_m27	Unkown_motifs_m5	Unkown_motifs_m27	Unkown_motifs_m5	0.390947	0.229969	0.260632	0.325789	15	12	10	17	0.588235	0.666667	0.833333	D	5	51
Unkown_motifs_m27	Unkown_motifs_m6	Unkown_motifs_m27	Unkown_motifs_m6	0.392836	0.184864	0.209512	0.314269	15	10	8	17	0.470588	0.533333	0.800000	R	-2	47
Unkown_motifs_m27	Unkown_motifs_m7	Unkown_motifs_m27	Unkown_motifs_m7	0.258042	0.112893	0.120419	0.225787	15	8	7	16	0.437500	0.466667	0.875000	R	-1	43
Unkown_motifs_m27	Unkown_motifs_m8	Unkown_motifs_m27	Unkown_motifs_m8	0.356575	0.166402	0.166402	0.356575	15	7	7	15	0.466667	0.466667	1.000000	R	1	41
Unkown_motifs_m27	Unkown_motifs_m9	Unkown_motifs_m27	Unkown_motifs_m9	0.249581	0.109192	0.116471	0.218384	15	8	7	16	0.437500	0.466667	0.875000	R	-1	43
Unkown_motifs_m27	Unkown_motifs_m10	Unkown_motifs_m27	Unkown_motifs_m10	0.565165	0.141291	0.188388	0.282583	15	10	5	20	0.250000	0.333333	0.500000	D	-5	47
Unkown_motifs_m27	Unkown_motifs_m11	Unkown_motifs_m27	Unkown_motifs_m11	0.330317	0.242233	0.242233	0.330317	15	11	11	15	0.733333	0.733333	1.000000	D	4	49
Unkown_motifs_m27	Unkown_motifs_m12	Unkown_motifs_m27	Unkown_motifs_m12	0.363097	0.170869	0.193651	0.290477	15	10	8	17	0.470588	0.533333	0.800000	D	7	47
Unkown_motifs_m27	Unkown_motifs_m13	Unkown_motifs_m27	Unkown_motifs_m13	0.285701	0.218477	0.247608	0.247608	15	15	13	17	0.764706	0.866667	0.866667	D	-2	57
Unkown_motifs_m27	Unkown_motifs_m14	Unkown_motifs_m27	Unkown_motifs_m14	0.381161	0.179370	0.203286	0.304929	15	10	8	17	0.470588	0.533333	0.800000	D	7	47
Unkown_motifs_m27	Unkown_motifs_m15	Unkown_motifs_m27	Unkown_motifs_m15	0.271207	0.180805	0.180805	0.271207	15	10	10	15	0.666667	0.666667	1.000000	R	4	47
Unkown_motifs_m27	Unkown_motifs_m16	Unkown_motifs_m27	Unkown_motifs_m16	0.321079	0.235458	0.235458	0.321079	15	11	11	15	0.733333	0.733333	1.000000	R	2	49
Unkown_motifs_m27	Unkown_motifs_m17	Unkown_motifs_m27	Unkown_motifs_m17	0.198808	0.119285	0.119285	0.198808	15	9	9	15	0.600000	0.600000	1.000000	D	0	45
Unkown_motifs_m27	Unkown_motifs_m18	Unkown_motifs_m27	Unkown_motifs_m18	0.540048	0.113694	0.144013	0.270024	15	8	4	19	0.210526	0.266667	0.500000	R	-4	43
Unkown_motifs_m27	Unkown_motifs_m19	Unkown_motifs_m27	Unkown_motifs_m19	0.349648	0.240383	0.256408	0.320510	15	12	11	16	0.687500	0.733333	0.916667	D	4	51
Unkown_motifs_m27	Unkown_motifs_m20	Unkown_motifs_m27	Unkown_motifs_m20	0.293414	0.130406	0.156488	0.213392	15	11	8	18	0.444444	0.533333	0.727273	D	-3	49
Unkown_motifs_m27	Unkown_motifs_m21	Unkown_motifs_m27	Unkown_motifs_m21	0.985740	0.704100	0.985740	0.704100	15	21	15	21	0.714286	1.000000	0.714286	D	-1	69
Unkown_motifs_m27	Unkown_motifs_m22	Unkown_motifs_m27	Unkown_motifs_m22	0.978937	0.699241	0.978937	0.699241	15	21	15	21	0.714286	1.000000	0.714286	D	-1	69
Unkown_motifs_m27	Unkown_motifs_m23	Unkown_motifs_m27	Unkown_motifs_m23	0.999467	0.812067	0.866205	0.928077	15	14	13	16	0.812500	0.866667	0.928571	D	-1	55
Unkown_motifs_m27	Unkown_motifs_m24	Unkown_motifs_m27	Unkown_motifs_m24	0.993263	0.759554	0.860828	0.860828	15	15	13	17	0.764706	0.866667	0.866667	D	2	57
Unkown_motifs_m27	Unkown_motifs_m25	Unkown_motifs_m27	Unkown_motifs_m25	0.991500	0.716083	0.859300	0.805594	15	16	13	18	0.722222	0.866667	0.812500	D	2	59
Unkown_motifs_m27	Unkown_motifs_m26	Unkown_motifs_m27	Unkown_motifs_m26	0.996551	0.996551	0.996551	0.996551	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
Unkown_motifs_m27	Unkown_motifs_m27	Unkown_motifs_m27	Unkown_motifs_m27	1.000000	1.000000	1.000000	1.000000	15	15	15	15	1.000000	1.000000	1.000000	D	0	57
Unkown_motifs_m27	Unkown_motifs_m28	Unkown_motifs_m27	Unkown_motifs_m28	0.999545	0.937074	0.999545	0.937074	15	16	15	16	0.937500	1.000000	0.937500	D	0	59
Unkown_motifs_m27	Unkown_motifs_m29	Unkown_motifs_m27	Unkown_motifs_m29	0.428677	0.253309	0.371520	0.278640	15	20	13	22	0.590909	0.866667	0.650000	D	-7	67
Unkown_motifs_m27	Unkown_motifs_m30	Unkown_motifs_m27	Unkown_motifs_m30	0.351111	0.184796	0.234074	0.250794	15	14	10	19	0.526316	0.666667	0.714286	D	-4	55
Unkown_motifs_m27	Unkown_motifs_m31	Unkown_motifs_m27	Unkown_motifs_m31	0.444892	0.270804	0.415232	0.283113	15	22	14	23	0.608696	0.933333	0.636364	D	-8	71
Unkown_motifs_m27	Unkown_motifs_m32	Unkown_motifs_m27	Unkown_motifs_m32	0.994541	0.710386	0.994541	0.710386	15	21	15	21	0.714286	1.000000	0.714286	R	-1	69
Unkown_motifs_m27	Unkown_motifs_m33	Unkown_motifs_m27	Unkown_motifs_m33	0.995217	0.870815	0.928869	0.928869	15	15	14	16	0.875000	0.933333	0.933333	D	1	57
Unkown_motifs_m28	Unkown_motifs_m1	Unkown_motifs_m28	Unkown_motifs_m1	0.334899	0.177300	0.188381	0.301409	16	10	9	17	0.529412	0.562500	0.900000	D	7	49
Unkown_motifs_m28	Unkown_motifs_m2	Unkown_motifs_m28	Unkown_motifs_m2	0.508780	0.101756	0.127195	0.254390	16	8	4	20	0.200000	0.250000	0.500000	D	-4	45
Unkown_motifs_m28	Unkown_motifs_m3	Unkown_motifs_m28	Unkown_motifs_m3	0.540737	0.108147	0.135184	0.270368	16	8	4	20	0.200000	0.250000	0.500000	D	-4	45
Unkown_motifs_m28	Unkown_motifs_m4	Unkown_motifs_m28	Unkown_motifs_m4	0.318023	0.234333	0.278270	0.261901	16	17	14	19	0.736842	0.875000	0.823529	D	-3	63
Unkown_motifs_m28	Unkown_motifs_m5	Unkown_motifs_m28	Unkown_motifs_m5	0.339723	0.254792	0.254792	0.339723	16	12	12	16	0.750000	0.750000	1.000000	D	4	53
Unkown_motifs_m28	Unkown_motifs_m6	Unkown_motifs_m28	Unkown_motifs_m6	0.385470	0.171320	0.192735	0.308376	16	10	8	18	0.444444	0.500000	0.800000	R	-2	49
Unkown_motifs_m28	Unkown_motifs_m7	Unkown_motifs_m28	Unkown_motifs_m7	0.254992	0.104997	0.111559	0.223118	16	8	7	17	0.411765	0.437500	0.875000	R	-1	45
Unkown_motifs_m28	Unkown_motifs_m8	Unkown_motifs_m28	Unkown_motifs_m8	0.349479	0.152897	0.152897	0.349479	16	7	7	16	0.437500	0.437500	1.000000	R	1	43
Unkown_motifs_m28	Unkown_motifs_m9	Unkown_motifs_m28	Unkown_motifs_m9	0.246853	0.101645	0.107998	0.215996	16	8	7	17	0.411765	0.437500	0.875000	R	-1	45
Unkown_motifs_m28	Unkown_motifs_m10	Unkown_motifs_m28	Unkown_motifs_m10	0.565230	0.134579	0.176634	0.282615	16	10	5	21	0.238095	0.312500	0.500000	D	-5	49
Unkown_motifs_m28	Unkown_motifs_m11	Unkown_motifs_m28	Unkown_motifs_m11	0.331539	0.227933	0.227933	0.331539	16	11	11	16	0.687500	0.687500	1.000000	D	4	51
Unkown_motifs_m28	Unkown_motifs_m12	Unkown_motifs_m28	Unkown_motifs_m12	0.334774	0.148789	0.167387	0.267820	16	10	8	18	0.444444	0.500000	0.800000	D	8	49
Unkown_motifs_m28	Unkown_motifs_m13	Unkown_motifs_m28	Unkown_motifs_m13	0.286390	0.206837	0.232692	0.248205	16	15	13	18	0.722222	0.812500	0.866667	D	-2	59
Unkown_motifs_m28	Unkown_motifs_m14	Unkown_motifs_m28	Unkown_motifs_m14	0.295102	0.156230	0.165995	0.265592	16	10	9	17	0.529412	0.562500	0.900000	D	7	49
Unkown_motifs_m28	Unkown_motifs_m15	Unkown_motifs_m28	Unkown_motifs_m15	0.264761	0.165475	0.165475	0.264761	16	10	10	16	0.625000	0.625000	1.000000	R	4	49
Unkown_motifs_m28	Unkown_motifs_m16	Unkown_motifs_m28	Unkown_motifs_m16	0.328393	0.225770	0.225770	0.328393	16	11	11	16	0.687500	0.687500	1.000000	R	2	51
Unkown_motifs_m28	Unkown_motifs_m17	Unkown_motifs_m28	Unkown_motifs_m17	0.190058	0.106908	0.106908	0.190058	16	9	9	16	0.562500	0.562500	1.000000	D	0	47
Unkown_motifs_m28	Unkown_motifs_m18	Unkown_motifs_m28	Unkown_motifs_m18	0.540328	0.108066	0.135082	0.270164	16	8	4	20	0.200000	0.250000	0.500000	R	-4	45
Unkown_motifs_m28	Unkown_motifs_m19	Unkown_motifs_m28	Unkown_motifs_m19	0.327641	0.245731	0.245731	0.327641	16	12	12	16	0.750000	0.750000	1.000000	D	4	53
Unkown_motifs_m28	Unkown_motifs_m20	Unkown_motifs_m28	Unkown_motifs_m20	0.284640	0.119849	0.142320	0.207011	16	11	8	19	0.421053	0.500000	0.727273	D	-3	51
Unkown_motifs_m28	Unkown_motifs_m21	Unkown_motifs_m28	Unkown_motifs_m21	0.986854	0.751889	0.986854	0.751889	16	21	16	21	0.761905	1.000000	0.761905	D	-1	71
Unkown_motifs_m28	Unkown_motifs_m22	Unkown_motifs_m28	Unkown_motifs_m22	0.978480	0.745508	0.978480	0.745508	16	21	16	21	0.761905	1.000000	0.761905	D	-1	71
Unkown_motifs_m28	Unkown_motifs_m23	Unkown_motifs_m28	Unkown_motifs_m23	0.999593	0.764395	0.812169	0.928194	16	14	13	17	0.764706	0.812500	0.928571	D	-1	57
Unkown_motifs_m28	Unkown_motifs_m24	Unkown_motifs_m28	Unkown_motifs_m24	0.993354	0.818056	0.869184	0.927130	16	15	14	17	0.823529	0.875000	0.933333	D	2	59
Unkown_motifs_m28	Unkown_motifs_m25	Unkown_motifs_m28	Unkown_motifs_m25	0.991840	0.771431	0.867860	0.867860	16	16	14	18	0.777778	0.875000	0.875000	D	2	61
Unkown_motifs_m28	Unkown_motifs_m26	Unkown_motifs_m28	Unkown_motifs_m26	0.996656	0.934365	0.934365	0.996656	16	15	15	16	0.937500	0.937500	1.000000	D	0	59
Unkown_motifs_m28	Unkown_motifs_m27	Unkown_motifs_m28	Unkown_motifs_m27	0.999545	0.937074	0.937074	0.999545	16	15	15	16	0.937500	0.937500	1.000000	D	0	59
Unkown_motifs_m28	Unkown_motifs_m28	Unkown_motifs_m28	Unkown_motifs_m28	1.000000	1.000000	1.000000	1.000000	16	16	16	16	1.000000	1.000000	1.000000	D	0	61
Unkown_motifs_m28	Unkown_motifs_m29	Unkown_motifs_m28	Unkown_motifs_m29	0.429889	0.242981	0.349285	0.279428	16	20	13	23	0.565217	0.812500	0.650000	D	-7	69
Unkown_motifs_m28	Unkown_motifs_m30	Unkown_motifs_m28	Unkown_motifs_m30	0.348392	0.174196	0.217745	0.248851	16	14	10	20	0.500000	0.625000	0.714286	D	-4	57
Unkown_motifs_m28	Unkown_motifs_m31	Unkown_motifs_m28	Unkown_motifs_m31	0.446390	0.260394	0.390591	0.284066	16	22	14	24	0.583333	0.875000	0.636364	D	-8	73
